customer_id,frecuencia,gasto_total,cluster,segmento_ml
3862,1,1777.71,0,Bronze (Casuales)
3863,1,2777.12,0,Bronze (Casuales)
3867,1,599.54,0,Bronze (Casuales)
3868,3,5912.099999999999,1,Silver (Leales)
3869,1,3661.2,0,Bronze (Casuales)
3870,1,1630.21,0,Bronze (Casuales)
3871,1,3788.92,0,Bronze (Casuales)
3872,1,305.62,0,Bronze (Casuales)
3875,1,791.6,0,Bronze (Casuales)
3876,1,5995.26,3,Gold (High Ticket)
3877,2,4452.75,1,Silver (Leales)
3878,1,9992.7,3,Gold (High Ticket)
3879,1,1847.83,0,Bronze (Casuales)
3880,1,5222.91,3,Gold (High Ticket)
3881,1,1521.5,0,Bronze (Casuales)
3885,2,5528.66,1,Silver (Leales)
3893,1,159.48,0,Bronze (Casuales)
3897,1,4523.28,3,Gold (High Ticket)
3900,2,5480.74,1,Silver (Leales)
3902,1,1396.8000000000002,0,Bronze (Casuales)
3903,1,7795.28,3,Gold (High Ticket)
3906,2,10300.54,2,Platinum (VIP)
3907,1,3387.86,0,Bronze (Casuales)
3909,1,5337.9,3,Gold (High Ticket)
3910,1,1226.76,0,Bronze (Casuales)
3911,1,5332.849999999999,3,Gold (High Ticket)
3913,1,1610.12,0,Bronze (Casuales)
3916,1,2088.57,0,Bronze (Casuales)
3924,2,15726.869999999999,2,Platinum (VIP)
3925,1,1967.08,0,Bronze (Casuales)
3926,1,5690.43,3,Gold (High Ticket)
3927,1,2760.4,0,Bronze (Casuales)
3928,1,3129.1,0,Bronze (Casuales)
3931,1,5872.75,3,Gold (High Ticket)
3932,1,1034.8999999999999,0,Bronze (Casuales)
3935,1,8951.849999999999,3,Gold (High Ticket)
3937,1,507.85,0,Bronze (Casuales)
3938,3,11333.31,2,Platinum (VIP)
3939,1,3887.04,0,Bronze (Casuales)
3946,1,4219.29,3,Gold (High Ticket)
3947,2,2292.2999999999997,1,Silver (Leales)
3948,1,2002.44,0,Bronze (Casuales)
3949,1,3144.44,0,Bronze (Casuales)
3950,1,1532.48,0,Bronze (Casuales)
3953,1,9229.550000000001,3,Gold (High Ticket)
3954,1,4397.84,3,Gold (High Ticket)
3955,2,9194.14,2,Platinum (VIP)
3956,1,1182.96,0,Bronze (Casuales)
3962,1,1945.39,0,Bronze (Casuales)
3967,1,1466.08,0,Bronze (Casuales)
3969,1,2195.36,0,Bronze (Casuales)
3971,1,7158.25,3,Gold (High Ticket)
3972,1,2401.55,0,Bronze (Casuales)
3973,1,2082.64,0,Bronze (Casuales)
3975,1,9408.150000000001,3,Gold (High Ticket)
3977,1,4828.12,3,Gold (High Ticket)
3979,2,1991.68,1,Silver (Leales)
3981,1,2997.3,0,Bronze (Casuales)
3983,1,6593.450000000001,3,Gold (High Ticket)
3986,1,869.74,0,Bronze (Casuales)
3988,1,2619.28,0,Bronze (Casuales)
3994,1,3967.48,0,Bronze (Casuales)
3996,2,7258.26,1,Silver (Leales)
3999,2,1588.9,1,Silver (Leales)
4006,1,4679.68,3,Gold (High Ticket)
4012,3,14009.66,2,Platinum (VIP)
4013,1,5049.39,3,Gold (High Ticket)
4014,1,2438.84,0,Bronze (Casuales)
4015,1,1627.2,0,Bronze (Casuales)
4020,1,7513.52,3,Gold (High Ticket)
4022,1,535.65,0,Bronze (Casuales)
4027,1,3773.04,0,Bronze (Casuales)
4029,1,670.7,0,Bronze (Casuales)
4033,1,6050.4,3,Gold (High Ticket)
4039,1,4128.299999999999,3,Gold (High Ticket)
4043,2,8292.66,2,Platinum (VIP)
4044,1,3647.52,0,Bronze (Casuales)
4046,1,3185.86,0,Bronze (Casuales)
4048,1,1129.96,0,Bronze (Casuales)
4050,1,339.6,0,Bronze (Casuales)
4052,1,8292.5,3,Gold (High Ticket)
4053,1,6714.2,3,Gold (High Ticket)
4056,1,2415.16,0,Bronze (Casuales)
4057,1,3052.3500000000004,0,Bronze (Casuales)
4060,1,2172.86,0,Bronze (Casuales)
4062,1,7823.400000000001,3,Gold (High Ticket)
4063,2,8972.93,2,Platinum (VIP)
4065,1,1369.34,0,Bronze (Casuales)
4066,2,806.27,1,Silver (Leales)
4068,1,3668.12,0,Bronze (Casuales)
4070,1,6955.900000000001,3,Gold (High Ticket)
4072,1,4879.53,3,Gold (High Ticket)
4073,1,3369.32,0,Bronze (Casuales)
4076,1,504.7,0,Bronze (Casuales)
4079,1,2686.77,0,Bronze (Casuales)
4080,1,341.55,0,Bronze (Casuales)
4082,1,5676.36,3,Gold (High Ticket)
4084,2,3536.2700000000004,1,Silver (Leales)
4086,1,1509.88,0,Bronze (Casuales)
4087,1,4375.7699999999995,3,Gold (High Ticket)
4088,1,2016.3899999999999,0,Bronze (Casuales)
4089,1,3738.16,0,Bronze (Casuales)
4090,2,2955.48,1,Silver (Leales)
4096,1,4809.049999999999,3,Gold (High Ticket)
4104,1,2497.5,0,Bronze (Casuales)
4109,2,10908.099999999999,2,Platinum (VIP)
4110,2,1935.56,1,Silver (Leales)
4111,2,6728.05,1,Silver (Leales)
4112,1,1534.64,0,Bronze (Casuales)
4113,1,2189.61,0,Bronze (Casuales)
4114,1,1742.61,0,Bronze (Casuales)
4115,2,3819.75,1,Silver (Leales)
4116,1,3708.72,0,Bronze (Casuales)
4119,1,1266.84,0,Bronze (Casuales)
4120,1,1404.84,0,Bronze (Casuales)
4122,3,5710.860000000001,1,Silver (Leales)
4125,1,5906.1900000000005,3,Gold (High Ticket)
4130,1,266.56,0,Bronze (Casuales)
4131,1,858.36,0,Bronze (Casuales)
4138,1,1647.31,0,Bronze (Casuales)
4139,2,5588.67,1,Silver (Leales)
4143,1,677.64,0,Bronze (Casuales)
4144,1,3313.4,0,Bronze (Casuales)
4145,1,2361.7200000000003,0,Bronze (Casuales)
4148,1,6577.52,3,Gold (High Ticket)
4150,2,4837.72,1,Silver (Leales)
4154,1,2912.02,0,Bronze (Casuales)
4155,1,873.96,0,Bronze (Casuales)
4157,1,4915.16,3,Gold (High Ticket)
4158,1,4588.5,3,Gold (High Ticket)
4159,1,2350.6,0,Bronze (Casuales)
4161,1,6325.52,3,Gold (High Ticket)
4164,3,6315.59,1,Silver (Leales)
4170,2,5771.17,1,Silver (Leales)
4176,1,5667.55,3,Gold (High Ticket)
4178,1,352.3,0,Bronze (Casuales)
4180,1,1254.92,0,Bronze (Casuales)
4183,1,2528.34,0,Bronze (Casuales)
4185,1,9499.05,3,Gold (High Ticket)
4187,2,5027.29,1,Silver (Leales)
4189,1,7122.4,3,Gold (High Ticket)
4190,1,1594.54,0,Bronze (Casuales)
4196,1,1835.8,0,Bronze (Casuales)
4201,1,1699.83,0,Bronze (Casuales)
4203,1,4501.2,3,Gold (High Ticket)
4209,1,1260.3899999999999,0,Bronze (Casuales)
4212,1,1068.08,0,Bronze (Casuales)
4214,1,4931.13,3,Gold (High Ticket)
4216,1,5654.52,3,Gold (High Ticket)
4218,2,7242.59,1,Silver (Leales)
4228,2,12646.05,2,Platinum (VIP)
4232,2,11083.900000000001,2,Platinum (VIP)
4234,1,1420.64,0,Bronze (Casuales)
4239,1,1409.44,0,Bronze (Casuales)
4241,1,3728.2,0,Bronze (Casuales)
4246,1,1220.52,0,Bronze (Casuales)
4249,1,2206.08,0,Bronze (Casuales)
4254,1,4624.599999999999,3,Gold (High Ticket)
4255,1,281.24,0,Bronze (Casuales)
4257,1,6009.6,3,Gold (High Ticket)
4258,1,7422.64,3,Gold (High Ticket)
4259,1,4051.85,3,Gold (High Ticket)
4261,1,5407.1,3,Gold (High Ticket)
4262,2,8684.85,2,Platinum (VIP)
4263,2,9273.390000000001,2,Platinum (VIP)
4266,1,1351.3799999999999,0,Bronze (Casuales)
4267,3,6204.98,1,Silver (Leales)
4268,1,2574.09,0,Bronze (Casuales)
4269,1,2525.45,0,Bronze (Casuales)
4271,3,6644.07,2,Platinum (VIP)
4272,1,5551.41,3,Gold (High Ticket)
4273,1,7795.950000000001,3,Gold (High Ticket)
4275,1,5836.1,3,Gold (High Ticket)
4279,1,6061.88,3,Gold (High Ticket)
4281,2,13097.79,2,Platinum (VIP)
4287,1,1563.9,0,Bronze (Casuales)
4288,1,6427.68,3,Gold (High Ticket)
4289,1,334.32,0,Bronze (Casuales)
4290,1,1320.4,0,Bronze (Casuales)
4291,1,3414.3,0,Bronze (Casuales)
4292,1,341.0,0,Bronze (Casuales)
4295,1,1854.75,0,Bronze (Casuales)
4300,1,4549.68,3,Gold (High Ticket)
4302,1,2484.57,0,Bronze (Casuales)
4304,2,9332.919999999998,2,Platinum (VIP)
4308,1,2154.56,0,Bronze (Casuales)
4310,2,4117.93,1,Silver (Leales)
4312,1,722.4,0,Bronze (Casuales)
4314,1,452.76,0,Bronze (Casuales)
4315,1,3093.96,0,Bronze (Casuales)
4321,1,9225.2,3,Gold (High Ticket)
4322,1,3469.54,0,Bronze (Casuales)
4327,1,576.18,0,Bronze (Casuales)
4328,1,5744.88,3,Gold (High Ticket)
4329,1,1346.81,0,Bronze (Casuales)
4331,1,2843.34,0,Bronze (Casuales)
4335,2,3426.66,1,Silver (Leales)
4337,1,6232.6,3,Gold (High Ticket)
4340,1,2021.72,0,Bronze (Casuales)
4342,2,2883.18,1,Silver (Leales)
4346,1,876.1,0,Bronze (Casuales)
4349,1,8522.1,3,Gold (High Ticket)
4350,1,964.02,0,Bronze (Casuales)
4361,1,3509.24,0,Bronze (Casuales)
4362,1,9926.2,3,Gold (High Ticket)
4365,2,7883.2,1,Silver (Leales)
4366,2,7321.52,1,Silver (Leales)
4367,1,3363.46,0,Bronze (Casuales)
4368,1,1148.55,0,Bronze (Casuales)
4371,1,1618.15,0,Bronze (Casuales)
4376,1,6124.75,3,Gold (High Ticket)
4385,1,1287.3,0,Bronze (Casuales)
4387,3,3548.4700000000003,1,Silver (Leales)
4388,1,3740.9,0,Bronze (Casuales)
4389,2,6685.91,1,Silver (Leales)
4390,2,5654.990000000001,1,Silver (Leales)
4394,2,6356.56,1,Silver (Leales)
4396,1,4630.74,3,Gold (High Ticket)
4397,1,605.12,0,Bronze (Casuales)
4401,1,1130.85,0,Bronze (Casuales)
4402,1,3352.18,0,Bronze (Casuales)
4404,1,3304.42,0,Bronze (Casuales)
4415,1,2863.08,0,Bronze (Casuales)
4419,1,1537.1000000000001,0,Bronze (Casuales)
4422,1,8330.85,3,Gold (High Ticket)
4430,1,8622.25,3,Gold (High Ticket)
4432,1,4837.53,3,Gold (High Ticket)
4434,1,3564.0,0,Bronze (Casuales)
4435,2,9825.8,2,Platinum (VIP)
4438,1,207.6,0,Bronze (Casuales)
4441,2,9094.95,2,Platinum (VIP)
4443,1,7864.2,3,Gold (High Ticket)
4449,1,1571.63,0,Bronze (Casuales)
4450,2,5899.42,1,Silver (Leales)
4452,2,8476.13,2,Platinum (VIP)
4453,2,7379.320000000001,1,Silver (Leales)
4456,1,839.5,0,Bronze (Casuales)
4457,1,2459.75,0,Bronze (Casuales)
4460,2,3282.91,1,Silver (Leales)
4463,2,7241.37,1,Silver (Leales)
4465,1,274.65,0,Bronze (Casuales)
4467,1,1386.71,0,Bronze (Casuales)
4469,1,833.04,0,Bronze (Casuales)
4470,3,6839.179999999999,2,Platinum (VIP)
4471,1,4235.68,3,Gold (High Ticket)
4475,2,2996.54,1,Silver (Leales)
4483,1,1238.34,0,Bronze (Casuales)
4485,2,5779.639999999999,1,Silver (Leales)
4490,1,3443.2,0,Bronze (Casuales)
4492,2,6749.22,1,Silver (Leales)
4495,1,1469.61,0,Bronze (Casuales)
4496,1,264.89,0,Bronze (Casuales)
4501,1,8602.0,3,Gold (High Ticket)
4502,1,657.4,0,Bronze (Casuales)
4504,1,2271.16,0,Bronze (Casuales)
4505,2,2211.76,1,Silver (Leales)
4509,1,1334.5,0,Bronze (Casuales)
4510,1,1159.89,0,Bronze (Casuales)
4511,1,1185.14,0,Bronze (Casuales)
4513,1,6427.6,3,Gold (High Ticket)
4515,1,4113.1,3,Gold (High Ticket)
4517,1,5000.1900000000005,3,Gold (High Ticket)
4519,1,1693.2,0,Bronze (Casuales)
4522,2,8040.07,1,Silver (Leales)
4524,2,12655.16,2,Platinum (VIP)
4527,1,2375.74,0,Bronze (Casuales)
4530,1,2454.44,0,Bronze (Casuales)
4531,1,342.1,0,Bronze (Casuales)
4532,1,4356.04,3,Gold (High Ticket)
4533,1,7452.72,3,Gold (High Ticket)
4534,1,284.2,0,Bronze (Casuales)
4537,1,5343.12,3,Gold (High Ticket)
4538,1,4484.45,3,Gold (High Ticket)
4545,1,7820.349999999999,3,Gold (High Ticket)
4548,1,6285.04,3,Gold (High Ticket)
4555,1,135.52,0,Bronze (Casuales)
4558,1,5396.88,3,Gold (High Ticket)
4559,3,5981.62,1,Silver (Leales)
4560,1,8909.85,3,Gold (High Ticket)
4566,1,391.06,0,Bronze (Casuales)
4568,2,2245.56,1,Silver (Leales)
4570,1,116.78,0,Bronze (Casuales)
4571,1,828.34,0,Bronze (Casuales)
4575,1,9599.9,3,Gold (High Ticket)
4578,1,1331.49,0,Bronze (Casuales)
4579,1,6328.55,3,Gold (High Ticket)
4580,2,10677.49,2,Platinum (VIP)
4582,1,2334.5099999999998,0,Bronze (Casuales)
4583,1,1911.0,0,Bronze (Casuales)
4584,1,3584.75,0,Bronze (Casuales)
4585,2,12673.85,2,Platinum (VIP)
4588,2,6154.41,1,Silver (Leales)
4590,1,2632.11,0,Bronze (Casuales)
4593,1,9204.85,3,Gold (High Ticket)
4594,2,4151.28,1,Silver (Leales)
4595,1,2862.88,0,Bronze (Casuales)
4598,1,1419.54,0,Bronze (Casuales)
4602,1,4414.150000000001,3,Gold (High Ticket)
4603,1,2698.56,0,Bronze (Casuales)
4608,1,3888.76,0,Bronze (Casuales)
4610,1,343.96,0,Bronze (Casuales)
4611,1,641.6,0,Bronze (Casuales)
4612,1,5740.96,3,Gold (High Ticket)
4613,2,11097.11,2,Platinum (VIP)
4614,1,4806.64,3,Gold (High Ticket)
4616,1,2747.79,0,Bronze (Casuales)
4617,1,1796.75,0,Bronze (Casuales)
4618,1,1859.29,0,Bronze (Casuales)
4619,1,5360.48,3,Gold (High Ticket)
4621,2,2754.96,1,Silver (Leales)
4624,1,3136.1400000000003,0,Bronze (Casuales)
4625,1,5015.76,3,Gold (High Ticket)
4626,2,4323.92,1,Silver (Leales)
4629,2,5685.29,1,Silver (Leales)
4630,2,10730.98,2,Platinum (VIP)
4633,2,4870.86,1,Silver (Leales)
4637,2,1839.54,1,Silver (Leales)
4638,1,4888.5599999999995,3,Gold (High Ticket)
4641,2,2818.5,1,Silver (Leales)
4643,1,7651.15,3,Gold (High Ticket)
4644,1,1049.49,0,Bronze (Casuales)
4648,2,3670.0,1,Silver (Leales)
4651,1,2370.7,0,Bronze (Casuales)
4652,2,5365.14,1,Silver (Leales)
4656,1,2964.02,0,Bronze (Casuales)
4657,2,3395.3199999999997,1,Silver (Leales)
4658,1,635.02,0,Bronze (Casuales)
4659,1,924.02,0,Bronze (Casuales)
4666,1,1807.42,0,Bronze (Casuales)
4669,1,431.41,0,Bronze (Casuales)
4673,2,4587.06,1,Silver (Leales)
4674,1,4950.87,3,Gold (High Ticket)
4675,2,7241.349999999999,1,Silver (Leales)
4678,2,4094.25,1,Silver (Leales)
4680,1,3393.1,0,Bronze (Casuales)
4681,2,4058.7200000000003,1,Silver (Leales)
4683,2,1411.93,1,Silver (Leales)
4684,1,699.44,0,Bronze (Casuales)
4688,1,82.45,0,Bronze (Casuales)
4692,1,9867.55,3,Gold (High Ticket)
4694,1,225.14999999999998,0,Bronze (Casuales)
4695,2,2421.08,1,Silver (Leales)
4696,1,457.7,0,Bronze (Casuales)
4697,2,8738.720000000001,2,Platinum (VIP)
4700,1,1268.74,0,Bronze (Casuales)
4705,2,10662.65,2,Platinum (VIP)
4706,1,1344.73,0,Bronze (Casuales)
4707,2,2725.55,1,Silver (Leales)
4711,1,3942.4500000000003,0,Bronze (Casuales)
4721,1,2573.2,0,Bronze (Casuales)
4727,3,16682.97,2,Platinum (VIP)
4728,2,827.04,1,Silver (Leales)
4729,1,817.99,0,Bronze (Casuales)
4733,1,3045.1499999999996,0,Bronze (Casuales)
4734,1,7606.4,3,Gold (High Ticket)
4737,1,4414.599999999999,3,Gold (High Ticket)
4739,1,114.72,0,Bronze (Casuales)
4742,2,1115.55,1,Silver (Leales)
4743,1,1168.1,0,Bronze (Casuales)
4744,1,2236.08,0,Bronze (Casuales)
4750,2,5297.0,1,Silver (Leales)
4751,1,4161.21,3,Gold (High Ticket)
4752,1,7138.049999999999,3,Gold (High Ticket)
4755,1,5335.17,3,Gold (High Ticket)
4757,1,5721.16,3,Gold (High Ticket)
4759,1,4385.16,3,Gold (High Ticket)
4762,1,1877.94,0,Bronze (Casuales)
4764,2,9809.45,2,Platinum (VIP)
4765,1,1726.66,0,Bronze (Casuales)
4767,1,7021.4,3,Gold (High Ticket)
4768,2,6347.76,1,Silver (Leales)
4770,3,3829.4100000000003,1,Silver (Leales)
4773,1,1349.29,0,Bronze (Casuales)
4777,1,7984.450000000001,3,Gold (High Ticket)
4784,1,2523.58,0,Bronze (Casuales)
4787,1,2507.7000000000003,0,Bronze (Casuales)
4788,2,7070.68,1,Silver (Leales)
4791,1,1191.24,0,Bronze (Casuales)
4792,2,2347.94,1,Silver (Leales)
4795,1,5016.6,3,Gold (High Ticket)
4796,1,6421.65,3,Gold (High Ticket)
4798,1,3177.87,0,Bronze (Casuales)
4803,1,1351.17,0,Bronze (Casuales)
4804,2,5869.08,1,Silver (Leales)
4809,1,1934.49,0,Bronze (Casuales)
4811,2,4647.219999999999,1,Silver (Leales)
4812,1,7058.88,3,Gold (High Ticket)
4813,1,692.37,0,Bronze (Casuales)
4814,3,6863.35,2,Platinum (VIP)
4817,2,6650.5,1,Silver (Leales)
4824,1,1446.96,0,Bronze (Casuales)
4826,1,2158.17,0,Bronze (Casuales)
4827,1,1436.34,0,Bronze (Casuales)
4830,1,472.33,0,Bronze (Casuales)
4833,1,4008.66,3,Gold (High Ticket)
4834,1,3022.6,0,Bronze (Casuales)
4836,2,9397.62,2,Platinum (VIP)
4839,1,944.76,0,Bronze (Casuales)
4841,1,8473.4,3,Gold (High Ticket)
4842,2,5332.849999999999,1,Silver (Leales)
4844,1,416.27,0,Bronze (Casuales)
4846,2,7009.57,1,Silver (Leales)
4847,1,6015.15,3,Gold (High Ticket)
4848,1,8742.3,3,Gold (High Ticket)
4850,1,6949.72,3,Gold (High Ticket)
4853,1,4263.72,3,Gold (High Ticket)
4858,1,3968.95,0,Bronze (Casuales)
4860,1,499.47,0,Bronze (Casuales)
4862,1,9575.9,3,Gold (High Ticket)
4863,1,681.1,0,Bronze (Casuales)
4866,2,7290.200000000001,1,Silver (Leales)
4868,1,179.35,0,Bronze (Casuales)
4871,2,6121.65,1,Silver (Leales)
4872,1,6548.16,3,Gold (High Ticket)
4875,1,2149.23,0,Bronze (Casuales)
4878,2,1234.4499999999998,1,Silver (Leales)
4879,1,2416.86,0,Bronze (Casuales)
4881,1,5578.32,3,Gold (High Ticket)
4882,1,5466.8099999999995,3,Gold (High Ticket)
4885,1,2255.2,0,Bronze (Casuales)
4886,1,1643.16,0,Bronze (Casuales)
4891,2,1545.26,1,Silver (Leales)
4892,2,2021.29,1,Silver (Leales)
4893,1,1123.68,0,Bronze (Casuales)
4898,1,9901.4,3,Gold (High Ticket)
4899,2,7737.11,1,Silver (Leales)
4902,1,154.95,0,Bronze (Casuales)
4906,1,7425.44,3,Gold (High Ticket)
4908,2,1978.78,1,Silver (Leales)
4909,1,2227.42,0,Bronze (Casuales)
4910,1,4109.24,3,Gold (High Ticket)
4912,2,7298.34,1,Silver (Leales)
4913,1,7442.64,3,Gold (High Ticket)
4918,1,985.53,0,Bronze (Casuales)
4919,2,4267.370000000001,1,Silver (Leales)
4920,2,7311.5,1,Silver (Leales)
4921,2,3566.23,1,Silver (Leales)
4923,1,818.78,0,Bronze (Casuales)
4924,1,1374.1999999999998,0,Bronze (Casuales)
4929,1,777.05,0,Bronze (Casuales)
4937,3,9878.0,2,Platinum (VIP)
4939,1,2992.56,0,Bronze (Casuales)
4941,1,3780.2999999999997,0,Bronze (Casuales)
4943,2,1822.92,1,Silver (Leales)
4944,1,5649.0,3,Gold (High Ticket)
4945,1,3360.4500000000003,0,Bronze (Casuales)
4946,2,11841.12,2,Platinum (VIP)
4948,2,7639.9800000000005,1,Silver (Leales)
4949,1,1169.24,0,Bronze (Casuales)
4950,1,3862.52,0,Bronze (Casuales)
4951,1,5576.12,3,Gold (High Ticket)
4954,1,670.67,0,Bronze (Casuales)
4960,1,5105.299999999999,3,Gold (High Ticket)
4963,2,5151.06,1,Silver (Leales)
4965,2,2641.52,1,Silver (Leales)
4968,1,2159.8500000000004,0,Bronze (Casuales)
4971,1,4610.25,3,Gold (High Ticket)
4972,1,5470.44,3,Gold (High Ticket)
4974,2,4568.62,1,Silver (Leales)
4977,1,1571.9,0,Bronze (Casuales)
4978,2,7322.219999999999,1,Silver (Leales)
4981,1,307.6,0,Bronze (Casuales)
4982,1,1732.66,0,Bronze (Casuales)
4984,1,3048.4,0,Bronze (Casuales)
4985,1,7809.52,3,Gold (High Ticket)
4986,2,5809.780000000001,1,Silver (Leales)
4990,1,1837.98,0,Bronze (Casuales)
4992,1,474.32,0,Bronze (Casuales)
4993,1,3139.76,0,Bronze (Casuales)
4994,1,1203.58,0,Bronze (Casuales)
4995,1,3427.36,0,Bronze (Casuales)
4996,1,5676.4800000000005,3,Gold (High Ticket)
4997,1,1488.74,0,Bronze (Casuales)
5000,1,1075.66,0,Bronze (Casuales)
5002,1,1923.4,0,Bronze (Casuales)
5005,1,222.8,0,Bronze (Casuales)
5006,1,472.55,0,Bronze (Casuales)
5009,1,3444.44,0,Bronze (Casuales)
5010,1,245.51,0,Bronze (Casuales)
5011,1,2840.04,0,Bronze (Casuales)
5012,2,2500.1099999999997,1,Silver (Leales)
5016,1,4522.53,3,Gold (High Ticket)
5022,1,1333.12,0,Bronze (Casuales)
5026,2,7941.13,1,Silver (Leales)
5033,2,5187.98,1,Silver (Leales)
5037,1,9592.35,3,Gold (High Ticket)
5038,1,9283.05,3,Gold (High Ticket)
5040,2,11722.08,2,Platinum (VIP)
5049,1,4693.8,3,Gold (High Ticket)
5050,1,2836.59,0,Bronze (Casuales)
5051,1,2743.2599999999998,0,Bronze (Casuales)
5053,1,938.22,0,Bronze (Casuales)
5054,1,1315.35,0,Bronze (Casuales)
5055,3,8283.689999999999,2,Platinum (VIP)
5059,2,2468.1499999999996,1,Silver (Leales)
5060,1,415.65000000000003,0,Bronze (Casuales)
5061,2,4440.23,1,Silver (Leales)
5064,1,5185.48,3,Gold (High Ticket)
5065,2,2814.88,1,Silver (Leales)
5066,2,1503.9,1,Silver (Leales)
5067,5,7736.06,2,Platinum (VIP)
5072,1,2297.85,0,Bronze (Casuales)
5073,1,5965.45,3,Gold (High Ticket)
5075,2,8279.54,2,Platinum (VIP)
5076,1,2958.12,0,Bronze (Casuales)
5078,1,765.33,0,Bronze (Casuales)
5082,2,8985.96,2,Platinum (VIP)
5087,1,3810.46,0,Bronze (Casuales)
5088,2,4003.97,1,Silver (Leales)
5089,1,3819.28,0,Bronze (Casuales)
5090,1,2625.6000000000004,0,Bronze (Casuales)
5091,1,2140.06,0,Bronze (Casuales)
5092,1,3989.3,0,Bronze (Casuales)
5093,1,5481.72,3,Gold (High Ticket)
5094,1,1088.14,0,Bronze (Casuales)
5096,1,5653.9,3,Gold (High Ticket)
5097,2,3778.21,1,Silver (Leales)
5098,1,4813.95,3,Gold (High Ticket)
5102,2,2610.39,1,Silver (Leales)
5105,2,4189.46,1,Silver (Leales)
5106,2,1794.49,1,Silver (Leales)
5107,2,7221.579999999999,1,Silver (Leales)
5111,1,4040.31,3,Gold (High Ticket)
5114,1,324.38,0,Bronze (Casuales)
5117,1,2859.0299999999997,0,Bronze (Casuales)
5118,1,9783.300000000001,3,Gold (High Ticket)
5119,1,4602.6900000000005,3,Gold (High Ticket)
5121,1,6320.4,3,Gold (High Ticket)
5122,1,9936.35,3,Gold (High Ticket)
5123,1,3578.58,0,Bronze (Casuales)
5127,1,481.07,0,Bronze (Casuales)
5128,2,1898.42,1,Silver (Leales)
5133,1,6124.650000000001,3,Gold (High Ticket)
5135,3,11091.23,2,Platinum (VIP)
5136,1,1971.08,0,Bronze (Casuales)
5139,1,1340.06,0,Bronze (Casuales)
5140,2,13442.35,2,Platinum (VIP)
5150,2,12469.13,2,Platinum (VIP)
5155,2,11130.61,2,Platinum (VIP)
5157,1,5984.96,3,Gold (High Ticket)
5161,1,1750.66,0,Bronze (Casuales)
5162,1,176.25,0,Bronze (Casuales)
5166,2,1732.42,1,Silver (Leales)
5169,1,4977.55,3,Gold (High Ticket)
5170,1,970.68,0,Bronze (Casuales)
5173,1,3685.26,0,Bronze (Casuales)
5176,1,1228.16,0,Bronze (Casuales)
5177,1,3937.88,0,Bronze (Casuales)
5178,1,4731.57,3,Gold (High Ticket)
5179,1,520.82,0,Bronze (Casuales)
5183,1,4601.76,3,Gold (High Ticket)
5186,1,125.37,0,Bronze (Casuales)
5190,1,5505.39,3,Gold (High Ticket)
5192,1,503.71,0,Bronze (Casuales)
5193,3,15835.739999999998,2,Platinum (VIP)
5198,1,1366.55,0,Bronze (Casuales)
5201,1,1859.25,0,Bronze (Casuales)
5203,1,271.16,0,Bronze (Casuales)
5205,1,351.06,0,Bronze (Casuales)
5210,1,311.07,0,Bronze (Casuales)
5215,1,169.44,0,Bronze (Casuales)
5216,1,1723.71,0,Bronze (Casuales)
5222,2,4102.5599999999995,1,Silver (Leales)
5223,1,3944.91,0,Bronze (Casuales)
5224,1,1157.16,0,Bronze (Casuales)
5225,1,4975.88,3,Gold (High Ticket)
5231,1,526.85,0,Bronze (Casuales)
5232,1,1149.24,0,Bronze (Casuales)
5237,3,7600.34,2,Platinum (VIP)
5239,1,2448.6,0,Bronze (Casuales)
5240,1,3018.45,0,Bronze (Casuales)
5246,1,2383.6,0,Bronze (Casuales)
5247,1,3294.21,0,Bronze (Casuales)
5250,1,1627.7,0,Bronze (Casuales)
5254,1,4187.44,3,Gold (High Ticket)
5256,2,6232.56,1,Silver (Leales)
5262,2,12811.52,2,Platinum (VIP)
5264,1,5171.85,3,Gold (High Ticket)
5269,2,11276.98,2,Platinum (VIP)
5272,3,7333.3,2,Platinum (VIP)
5276,1,3967.68,0,Bronze (Casuales)
5277,1,813.5,0,Bronze (Casuales)
5278,2,1119.4699999999998,1,Silver (Leales)
5279,1,1942.04,0,Bronze (Casuales)
5281,1,7438.12,3,Gold (High Ticket)
5285,2,6226.1900000000005,1,Silver (Leales)
5286,1,1035.69,0,Bronze (Casuales)
5288,1,918.68,0,Bronze (Casuales)
5291,1,5713.83,3,Gold (High Ticket)
5295,2,7546.18,1,Silver (Leales)
5298,1,192.74,0,Bronze (Casuales)
5300,1,1296.64,0,Bronze (Casuales)
5304,1,3451.92,0,Bronze (Casuales)
5305,1,206.48,0,Bronze (Casuales)
5306,1,651.92,0,Bronze (Casuales)
5308,3,9257.49,2,Platinum (VIP)
5310,1,7200.45,3,Gold (High Ticket)
5312,1,4667.91,3,Gold (High Ticket)
5313,1,1561.08,0,Bronze (Casuales)
5314,3,2609.3999999999996,1,Silver (Leales)
5315,2,2542.69,1,Silver (Leales)
5325,1,148.86,0,Bronze (Casuales)
5327,2,5951.7,1,Silver (Leales)
5329,1,7495.36,3,Gold (High Ticket)
5331,2,2253.74,1,Silver (Leales)
5332,1,9564.75,3,Gold (High Ticket)
5333,4,10253.2,2,Platinum (VIP)
5334,1,2565.54,0,Bronze (Casuales)
5335,1,1905.5099999999998,0,Bronze (Casuales)
5336,1,1129.86,0,Bronze (Casuales)
